date,open,high,low,close,volume,daily_return,gap_pct,close_lag1,close_lag5,close_lag10,ma_7,ma_20,ma_50,ma_200,volatility_20,volatility_30,avg_volume_20,volume_ratio_20,momentum_5d,momentum_10d,distance_from_ma20,distance_from_ma50,upper_band_20,lower_band_20,rsi_14,market_regime,day_of_week,month,quarter,next_day_close,next_day_return,target_direction,lm_positive,lm_negative,lm_uncertain,lm_litigious,lm_constraining,lm_pos_pct,lm_neg_pct,lm_uncertain_pct,lm_sentiment_score,lm_sentiment_ma5,lm_sentiment_ma20,lm_sentiment_delta,lm_uncertainty_zscore,lm_litigation_spike,lm_neg_dominant
1994-02-11,4.589764,4.674238,4.589764,4.674238,5823600,1.8405,0.0,4.589762,4.589762,4.646081,4.61,4.63,4.79,4.75,0.0509,0.1238,6842600,0.85,1.84,0.61,0.96,-2.42,4.73,4.53,58.7,Bear,5,2,1,4.617918,-1.2049,0,2.0,5.0,0.0,1.0,0.0,0.6349,1.5873,0.0,-0.9524,-0.9524,-0.9524,0.0,0.0,0,1
1994-02-14,4.674234,4.688313,4.547523,4.617918,4597200,-1.2049,-0.0001,4.674238,4.589762,4.603843,4.59,4.63,4.79,4.75,0.0491,0.1102,6812180,0.67,0.61,0.31,-0.26,-3.59,4.73,4.53,52.08,Bear,1,2,1,4.603843,-0.3048,0,2.0,5.0,0.0,1.0,0.0,0.6349,1.5873,0.0,-0.9524,-0.9524,-0.9524,0.0,0.0,0,1
1994-02-15,4.617922,4.702396,4.603843,4.603843,7434400,-0.3048,0.0001,4.617918,4.533446,4.674238,4.6,4.63,4.78,4.75,0.0493,0.0978,6582140,1.13,1.55,-1.51,-0.56,-3.69,4.73,4.53,48.94,Bear,2,2,1,4.660158,1.2232,1,2.0,5.0,0.0,1.0,0.0,0.6349,1.5873,0.0,-0.9524,-0.9524,-0.9524,0.0,0.0,0,1
1994-02-16,4.603842,4.688316,4.603842,4.660158,6146000,1.2232,0.0,4.603843,4.561605,4.674238,4.61,4.62,4.78,4.75,0.0487,0.0928,6544920,0.94,2.16,-0.3,0.87,-2.51,4.72,4.52,46.67,Bear,3,2,1,4.702395,0.9063,1,2.0,5.0,0.0,1.0,0.0,0.6349,1.5873,0.0,-0.9524,-0.9524,-0.9524,0.0,0.0,0,1
1994-02-17,4.660158,4.702395,4.646079,4.702395,8977200,0.9063,0.0,4.660158,4.589762,4.702395,4.63,4.63,4.77,4.76,0.0511,0.092,6764780,1.33,2.45,0.0,1.56,-1.42,4.73,4.53,54.55,Bear,4,2,1,4.674238,-0.5988,0,2.0,5.0,0.0,1.0,0.0,0.6349,1.5873,0.0,-0.9524,-0.9524,-0.9524,0.0,0.0,0,1
1994-02-18,4.702396,4.730554,4.660159,4.674238,8777600,-0.5988,0.0,4.702395,4.674238,4.589762,4.65,4.63,4.77,4.76,0.0521,0.0887,6734940,1.3,0.0,1.84,0.96,-2.01,4.73,4.53,55.81,Bear,5,2,1,4.78687,2.4096,1,2.0,5.0,0.0,1.0,0.0,0.6349,1.5873,0.0,-0.9524,-0.9524,-0.9524,0.0,0.0,0,1
1994-02-22,4.674237,4.78687,4.674237,4.78687,7760800,2.4096,0.0,4.674238,4.617918,4.589762,4.67,4.64,4.76,4.76,0.0605,0.0819,6867480,1.13,3.66,4.29,3.17,0.56,4.76,4.52,58.7,Bull,2,2,1,4.800948,0.2941,1,2.0,5.0,0.0,1.0,0.0,0.6349,1.5873,0.0,-0.9524,-0.9524,-0.9524,0.0,0.0,0,1
1994-02-23,4.786869,4.829106,4.758711,4.800948,6690000,0.2941,0.0,4.78687,4.603843,4.533446,4.69,4.65,4.76,4.76,0.0691,0.0811,6919460,0.97,4.28,5.9,3.25,0.86,4.79,4.51,59.57,Bull,3,2,1,4.730553,-1.4663,0,2.0,5.0,0.0,1.0,0.0,0.6349,1.5873,0.0,-0.9524,-0.9524,-0.9524,0.0,0.0,0,1
1994-02-24,4.800948,4.800948,4.730553,4.730553,5659600,-1.4663,0.0,4.800948,4.660158,4.561605,4.71,4.66,4.76,4.76,0.0709,0.0722,6918600,0.82,1.51,3.7,1.51,-0.62,4.8,4.52,52.0,Bear,4,2,1,4.730553,0.0,0,2.0,5.0,0.0,1.0,0.0,0.6349,1.5873,0.0,-0.9524,-0.9524,-0.9524,0.0,0.0,0,1
1994-02-25,4.730553,4.77279,4.716474,4.730553,5167600,0.0,0.0,4.730553,4.702395,4.589762,4.73,4.66,4.76,4.77,0.0722,0.0685,6816460,0.76,0.6,3.07,1.51,-0.62,4.8,4.52,61.9,Bear,5,2,1,4.800948,1.4881,1,2.0,5.0,0.0,1.0,0.0,0.6349,1.5873,0.0,-0.9524,-0.9524,-0.9524,0.0,0.0,0,1
1994-02-28,4.744632,4.871343,4.744632,4.800948,6970400,1.4881,0.2976,4.730553,4.674238,4.674238,4.75,4.67,4.76,4.77,0.0789,0.0694,6754560,1.03,2.71,2.71,2.8,0.86,4.83,4.51,65.96,Bull,1,2,1,4.772791,-0.5865,0,2.0,5.0,0.0,1.0,0.0,0.6349,1.5873,0.0,-0.9524,-0.9524,-0.9524,0.0,0.0,0,1
1994-03-01,4.800949,4.829108,4.744633,4.772791,6560400,-0.5865,0.0,4.800948,4.78687,4.617918,4.76,4.67,4.76,4.77,0.081,0.0724,6673840,0.98,-0.29,3.35,2.2,0.27,4.83,4.51,68.89,Bull,2,3,1,4.744634,-0.5899,0,2.0,5.0,0.0,1.0,0.0,0.6349,1.5873,0.0,-0.9524,-0.9524,-0.9524,0.0,0.0,0,1
1994-03-02,4.772792,4.772792,4.716476,4.744634,6402400,-0.5899,0.0,4.772791,4.800948,4.603843,4.77,4.68,4.75,4.77,0.0826,0.0736,6629580,0.97,-1.17,3.06,1.38,-0.11,4.85,4.51,64.44,Bear,3,3,1,4.688314,-1.187,0,2.0,5.0,0.0,1.0,0.0,0.6349,1.5873,0.0,-0.9524,-0.9524,-0.9524,0.0,0.0,0,1
1994-03-03,4.744631,4.744631,4.674235,4.688314,4341600,-1.187,-0.0001,4.744634,4.730553,4.660158,4.75,4.68,4.75,4.77,0.0826,0.0737,6578780,0.66,-0.89,0.6,0.18,-1.3,4.85,4.51,57.45,Bear,4,3,1,4.688314,0.0,0,2.0,5.0,0.0,1.0,0.0,0.6349,1.5873,0.0,-0.9524,-0.9524,-0.9524,0.0,0.0,0,1
1994-03-04,4.688314,4.730552,4.674235,4.688314,4234000,0.0,0.0,4.688314,4.730553,4.702395,4.74,4.68,4.74,4.77,0.0824,0.0738,6468900,0.65,-0.89,-0.3,0.18,-1.09,4.84,4.52,51.22,Bear,5,3,1,4.688314,0.0,0,2.0,5.0,0.0,1.0,0.0,0.6349,1.5873,0.0,-0.9524,-0.9524,-0.9524,0.0,0.0,0,1
1994-03-07,4.688314,4.730552,4.660156,4.688314,3406000,0.0,0.0,4.688314,4.800948,4.674238,4.73,4.68,4.74,4.77,0.0798,0.0738,6259220,0.54,-2.35,0.3,0.18,-1.09,4.84,4.52,56.76,Bear,1,3,1,4.617918,-1.5015,0,2.0,5.0,0.0,1.0,0.0,0.6349,1.5873,0.0,-0.9524,-0.9524,-0.9524,0.0,0.0,0,1
1994-03-08,4.688313,4.702392,4.617918,4.617918,3946800,-1.5015,0.0,4.688314,4.772791,4.78687,4.71,4.68,4.73,4.77,0.0784,0.0718,5961820,0.66,-3.24,-3.53,-1.33,-2.37,4.84,4.52,51.22,Bear,2,3,1,4.625842,0.1716,1,2.0,5.0,0.0,1.0,0.0,0.6349,1.5873,0.0,-0.9524,-0.9524,-0.9524,0.0,0.0,0,1
1994-03-09,4.639988,4.639988,4.583403,4.625842,5715600,0.1716,0.4779,4.617918,4.744634,4.800948,4.69,4.69,4.72,4.77,0.0715,0.0707,5961400,0.96,-2.5,-3.65,-1.37,-1.99,4.83,4.55,46.76,Bear,3,3,1,4.611694,-0.3058,0,2.0,5.0,0.0,1.0,0.0,0.6349,1.5873,0.0,-0.9524,-0.9524,-0.9524,0.0,0.0,0,1
1994-03-10,4.625841,4.625841,4.583402,4.611694,4548400,-0.3058,0.0,4.625842,4.688314,4.730553,4.67,4.69,4.72,4.77,0.0676,0.0708,5925060,0.77,-1.63,-2.51,-1.67,-2.29,4.83,4.55,40.94,Bear,4,3,1,4.625842,0.3068,1,2.0,5.0,0.0,1.0,0.0,0.6349,1.5873,0.0,-0.9524,-0.9524,-0.9524,0.0,0.0,0,1
1994-03-11,4.611695,4.668281,4.569256,4.625842,4369600,0.3068,0.0,4.611694,4.688314,4.730553,4.65,4.69,4.71,4.77,0.0652,0.071,5876460,0.74,-1.33,-2.21,-1.37,-1.79,4.82,4.56,45.03,Bear,5,3,1,4.710719,1.8348,1,2.0,5.0,0.0,1.0,0.0,0.6349,1.5873,0.0,-0.9524,-0.9524,-0.9524,0.0,0.0,0,1
1994-03-14,4.625841,4.710719,4.625841,4.710719,5485200,1.8348,0.0,4.625842,4.688314,4.800948,4.65,4.69,4.7,4.77,0.0652,0.0713,5859540,0.94,0.48,-1.88,0.44,0.23,4.82,4.56,41.7,Bear,1,3,1,4.654135,-1.2012,0,71.0,17.0,94.0,25.0,19.0,1.2562,0.3008,1.6631,0.9554,-0.57084,-0.85701,1.81241,4.2485291572496005,1,0
1994-03-15,4.71072,4.739013,4.625843,4.654135,8253200,-1.2012,0.0,4.710719,4.617918,4.772791,4.65,4.7,4.69,4.77,0.0634,0.0703,6042340,1.37,0.78,-2.49,-0.98,-0.76,4.83,4.57,35.36,Bear,2,3,1,4.654135,0.0,0,71.0,17.0,94.0,25.0,19.0,1.2562,0.3008,1.6631,0.9554,-0.18928,-0.76162,1.71702,2.924038303442689,1,0
1994-03-16,4.654135,4.668282,4.59755,4.654135,8538000,0.0,0.0,4.654135,4.625842,4.744634,4.64,4.7,4.69,4.77,0.0605,0.0704,6097520,1.4,0.61,-1.91,-0.98,-0.76,4.82,4.58,41.14,Bear,3,3,1,4.696576,0.9119,1,71.0,17.0,94.0,25.0,19.0,1.2562,0.3008,1.6631,0.9554,0.19228,-0.66623,1.6216300000000001,2.3202011407059806,1,0
1994-03-17,4.668283,4.724869,4.668283,4.696576,8094000,0.9119,0.304,4.654135,4.611694,4.688314,4.65,4.7,4.68,4.77,0.0598,0.0705,6194920,1.31,1.84,0.18,-0.07,0.35,4.82,4.58,46.41,Bear,4,3,1,4.739017,0.9037,1,71.0,17.0,94.0,25.0,19.0,1.2562,0.3008,1.6631,0.9554,0.57384,-0.57084,1.52624,1.949358868961793,1,0
1994-03-18,4.696578,4.753163,4.668285,4.739017,19380800,0.9037,0.0,4.696576,4.625842,4.688314,4.67,4.7,4.68,4.77,0.0605,0.0714,6715100,2.89,2.45,1.08,0.83,1.26,4.82,4.58,43.05,Bear,5,3,1,4.75316,0.2984,1,71.0,17.0,94.0,25.0,19.0,1.2562,0.3008,1.6631,0.9554,0.9554,-0.47545000000000004,1.43085,1.6881943016134133,1,0
1994-03-21,4.739013,4.75316,4.696574,4.75316,4937600,0.2984,-0.0001,4.739017,4.710719,4.688314,4.69,4.71,4.68,4.78,0.0611,0.0711,6523100,0.76,0.9,1.38,0.92,1.56,4.83,4.59,47.73,Bear,1,3,1,4.767308,0.2977,1,71.0,17.0,94.0,25.0,19.0,1.2562,0.3008,1.6631,0.9554,0.9554,-0.38006,1.33546,1.4888474289418194,1,0
1994-03-22,4.753161,4.809747,4.724869,4.767308,4993200,0.2977,0.0,4.75316,4.654135,4.617918,4.71,4.71,4.68,4.78,0.0599,0.071,6384720,0.78,2.43,3.24,1.22,1.87,4.83,4.59,52.71,Bear,2,3,1,4.739017,-0.5934,0,71.0,17.0,94.0,25.0,19.0,1.2562,0.3008,1.6631,0.9554,0.9554,-0.28467,1.24007,1.3282641733803235,1,0
1994-03-23,4.76731,4.809749,4.724871,4.739017,4178000,-0.5934,0.0,4.767308,4.654135,4.625842,4.71,4.7,4.68,4.78,0.0562,0.0657,6259120,0.67,1.82,2.45,0.83,1.26,4.81,4.59,56.51,Bear,3,3,1,4.739017,0.0,0,71.0,17.0,94.0,25.0,19.0,1.2562,0.3008,1.6631,0.9554,0.9554,-0.18928,1.1446800000000001,1.1937336386313324,1,0
1994-03-24,4.739017,4.781456,4.696578,4.739017,6102000,0.0,0.0,4.739017,4.696576,4.611694,4.73,4.7,4.68,4.78,0.0564,0.0616,6281240,0.97,0.9,2.76,0.83,1.26,4.81,4.59,56.51,Bear,4,3,1,4.724867,-0.2986,0,71.0,17.0,94.0,25.0,19.0,1.2562,0.3008,1.6631,0.9554,0.9554,-0.09389,1.04929,1.077548658349641,1,0
1994-03-25,4.739013,4.767306,4.710721,4.724867,3752400,-0.2986,-0.0001,4.739017,4.739017,4.625842,4.74,4.7,4.67,4.78,0.0563,0.0584,6210480,0.6,-0.3,2.14,0.53,1.17,4.81,4.59,54.53,Bear,5,3,1,4.767308,0.8982,1,71.0,17.0,94.0,25.0,19.0,1.2562,0.3008,1.6631,0.9554,0.9554,0.0015000000000000013,0.9539,0.9746794344808966,1,0
1994-03-28,4.724869,4.767308,4.654137,4.767308,3468800,0.8982,0.0,4.724867,4.75316,4.710719,4.75,4.7,4.67,4.78,0.0536,0.0594,6035400,0.57,0.3,1.2,1.43,2.08,4.81,4.59,69.88,Bear,1,3,1,4.739017,-0.5934,0,71.0,17.0,94.0,25.0,19.0,1.2562,0.3008,1.6631,0.9554,0.9554,0.09689,0.85851,0.8816307204678883,1,0
1994-03-29,4.76731,4.781456,4.724871,4.739017,5724400,-0.5934,0.0,4.767308,4.767308,4.654135,4.75,4.7,4.68,4.78,0.0517,0.0574,5993600,0.96,-0.59,1.82,0.83,1.26,4.8,4.6,64.29,Bear,2,3,1,4.639986,-2.0897,0,71.0,17.0,94.0,25.0,19.0,1.2562,0.3008,1.6631,0.9554,0.9554,0.19228,0.76312,0.7958224257542217,1,0
1994-03-30,4.73901,4.753156,4.639986,4.639986,7094000,-2.0897,-0.0001,4.739017,4.739017,4.654135,4.73,4.69,4.68,4.78,0.0521,0.0555,6028180,1.18,-2.09,-0.3,-1.07,-0.86,4.79,4.59,52.94,Bear,3,3,1,4.59755,-0.9146,0,71.0,17.0,94.0,25.0,19.0,1.2562,0.3008,1.6631,0.9554,0.9554,0.28767,0.66773,0.7152191702817128,1,0
1994-03-31,4.639989,4.668281,4.540965,4.59755,8483600,-0.9146,0.0001,4.639986,4.739017,4.696576,4.71,4.69,4.67,4.78,0.0564,0.0585,6235280,1.36,-2.99,-2.11,-1.97,-1.55,4.8,4.58,47.22,Bear,4,3,1,4.555111,-0.9231,0,71.0,17.0,94.0,25.0,19.0,1.2562,0.3008,1.6631,0.9554,0.9554,0.38306,0.5723400000000001,0.6380774695464945,0,0
1994-04-04,4.59755,4.639989,4.498526,4.555111,9710800,-0.9231,0.0,4.59755,4.724867,4.739017,4.68,4.68,4.67,4.78,0.0638,0.0647,6509120,1.49,-3.59,-3.88,-2.67,-2.46,4.81,4.55,33.33,Bear,1,4,2,4.583405,0.6211,1,71.0,17.0,94.0,25.0,19.0,1.2562,0.3008,1.6631,0.9554,0.9554,0.47844999999999993,0.4769500000000001,0.562731433871138,0,0
1994-04-05,4.555112,4.625843,4.512673,4.583405,10740400,0.6211,0.0,4.555111,4.767308,4.75316,4.66,4.68,4.67,4.78,0.0675,0.0681,6875840,1.56,-3.86,-3.57,-2.06,-1.85,4.82,4.55,41.94,Bear,2,4,2,4.639986,1.2345,1,71.0,17.0,94.0,25.0,19.0,1.2562,0.3008,1.6631,0.9554,0.9554,0.57384,0.38156,0.48733971724044844,0,0
1994-04-06,4.5834,4.654132,4.5834,4.639986,7534400,1.2345,-0.0001,4.583405,4.739017,4.767308,4.65,4.68,4.67,4.78,0.0667,0.0669,7055220,1.07,-2.09,-2.67,-0.86,-0.64,4.81,4.55,48.57,Bear,3,4,2,4.668281,0.6098,1,71.0,17.0,94.0,25.0,19.0,1.2562,0.3008,1.6631,0.9554,0.9554,0.66923,0.28617000000000004,0.4094472601245853,0,0
1994-04-07,4.639988,4.668281,4.59755,4.668281,5778800,0.6098,0.0,4.639986,4.639986,4.739017,4.63,4.68,4.67,4.78,0.0656,0.0639,7058380,0.82,0.61,-1.49,-0.25,-0.04,4.81,4.55,47.06,Bear,4,4,2,4.654135,-0.303,0,71.0,17.0,94.0,25.0,19.0,1.2562,0.3008,1.6631,0.9554,0.9554,0.7646200000000001,0.19077999999999995,0.324893144826966,0,0
1994-04-08,4.654135,4.654135,4.611696,4.654135,4316800,-0.303,-0.303,4.668281,4.59755,4.739017,4.62,4.68,4.67,4.78,0.0639,0.0637,7046800,0.61,1.23,-1.79,-0.55,-0.34,4.81,4.55,40.62,Bear,5,4,2,4.569257,-1.8237,0,71.0,17.0,94.0,25.0,19.0,1.2562,0.3008,1.6631,0.9554,0.9554,0.8600100000000002,0.09538999999999986,0.22360679774998016,0,0
1994-04-11,4.654135,4.668281,4.555111,4.569257,5814000,-1.8237,0.0,4.654135,4.555111,4.724867,4.61,4.68,4.67,4.78,0.0677,0.0667,7119020,0.82,0.31,-3.29,-2.37,-2.16,4.82,4.54,32.43,Bear,1,4,2,4.498527,-1.548,0,71.0,17.0,94.0,25.0,19.0,1.2562,0.3008,1.6631,0.9554,0.9554,0.9554,0.0,0.0,0,0
1994-04-12,4.569258,4.583404,4.48438,4.498527,6884800,-1.548,0.0,4.569257,4.583405,4.767308,4.6,4.67,4.67,4.78,0.0784,0.0708,7189000,0.96,-1.85,-5.64,-3.67,-3.67,4.83,4.51,26.83,Bear,2,4,2,4.583405,1.8868,1,71.0,17.0,94.0,25.0,19.0,1.2562,0.3008,1.6631,0.9554,0.9554,0.9554,0.0,0.0,0,0
1994-04-13,4.498527,4.583405,4.48438,4.583405,4280400,1.8868,0.0,4.498527,4.639986,4.739017,4.6,4.67,4.67,4.77,0.0806,0.0699,6990360,0.61,-1.22,-3.28,-1.85,-1.85,4.83,4.51,37.78,Bear,3,4,2,4.456088,-2.7778,0,71.0,17.0,94.0,25.0,19.0,1.2562,0.3008,1.6631,0.9554,0.9554,0.9554,0.0,0.0,0,0
1994-04-14,4.555112,4.555112,4.456088,4.456088,5882800,-2.7778,-0.6173,4.583405,4.668281,4.639986,4.58,4.66,4.66,4.77,0.0933,0.078,6857600,0.86,-4.55,-3.96,-4.38,-4.38,4.85,4.47,31.48,Bear,4,4,2,4.456088,0.0,0,71.0,17.0,94.0,25.0,19.0,1.2562,0.3008,1.6631,0.9554,0.9554,0.9554,0.0,0.0,0,0
1994-04-15,4.456088,4.470234,4.399503,4.456088,9112800,0.0,0.0,4.456088,4.654135,4.59755,4.56,4.64,4.66,4.77,0.1027,0.0858,6908540,1.32,-4.26,-3.08,-3.96,-4.38,4.85,4.43,32.08,Bear,5,4,2,4.456088,0.0,0,71.0,17.0,94.0,25.0,19.0,1.2562,0.3008,1.6631,0.9554,0.9554,0.9554,0.0,0.0,0,0
1994-04-18,4.456088,4.555112,4.427795,4.456088,7663600,0.0,0.0,4.456088,4.569257,4.555111,4.52,4.63,4.66,4.77,0.1082,0.0923,6322680,1.21,-2.48,-2.17,-3.76,-4.38,4.85,4.41,28.0,Bear,1,4,2,4.484382,0.635,1,71.0,17.0,94.0,25.0,19.0,1.2562,0.3008,1.6631,0.9554,0.9554,0.9554,0.0,0.0,0,0
1994-04-19,4.45609,4.498528,4.427797,4.484382,4928400,0.635,0.0,4.456088,4.498527,4.583405,4.5,4.62,4.65,4.77,0.1087,0.0961,6322220,0.78,-0.31,-2.16,-2.94,-3.56,4.84,4.4,32.0,Bear,2,4,2,4.512672,0.6309,1,71.0,17.0,94.0,25.0,19.0,1.2562,0.3008,1.6631,0.9554,0.9554,0.9554,0.0,0.0,0,0
1994-04-20,4.484379,4.526818,4.470233,4.512672,7248000,0.6309,-0.0001,4.484382,4.583405,4.639986,4.49,4.6,4.65,4.77,0.1049,0.0986,6434960,1.13,-1.54,-2.74,-1.9,-2.95,4.81,4.39,40.0,Bear,3,4,2,4.583405,1.5674,1,71.0,17.0,94.0,25.0,19.0,1.2562,0.3008,1.6631,0.9554,0.9554,0.9554,0.0,0.0,0,0
1994-04-21,4.512673,4.63999,4.512673,4.583405,8278400,1.5674,0.0,4.512672,4.456088,4.668281,4.5,4.6,4.65,4.77,0.1,0.0989,6639980,1.25,2.86,-1.82,-0.36,-1.43,4.8,4.4,48.94,Bear,4,4,2,4.526818,-1.2346,0,71.0,17.0,94.0,25.0,19.0,1.2562,0.3008,1.6631,0.9554,0.9554,0.9554,0.0,0.0,0,0
1994-04-22,4.583404,4.611696,4.512672,4.526818,5394400,-1.2346,0.0,4.583405,4.456088,4.654135,4.5,4.58,4.65,4.76,0.0951,0.1006,6604600,0.82,1.59,-2.74,-1.16,-2.65,4.77,4.39,47.92,Bear,5,4,2,4.59755,1.5625,1,71.0,17.0,94.0,25.0,19.0,1.2562,0.3008,1.6631,0.9554,0.9554,0.9554,0.0,0.0,0,0
1994-04-25,4.526818,4.59755,4.526818,4.59755,4340400,1.5625,0.0,4.526818,4.456088,4.569257,4.52,4.58,4.65,4.76,0.0893,0.1008,6634000,0.65,3.17,0.62,0.38,-1.13,4.76,4.4,50.98,Bear,1,4,2,4.583405,-0.3077,0,71.0,17.0,94.0,25.0,19.0,1.2562,0.3008,1.6631,0.9554,0.9554,0.9554,0.0,0.0,0,0
1994-04-26,4.597551,4.625843,4.555112,4.583405,4504000,-0.3077,0.0,4.59755,4.484382,4.498527,4.53,4.57,4.65,4.76,0.0775,0.0997,6685760,0.67,2.21,1.89,0.29,-1.43,4.73,4.42,45.83,Bear,2,4,2,4.668281,1.8518,1,71.0,17.0,94.0,25.0,19.0,1.2562,0.3008,1.6631,0.9554,0.9554,0.9554,0.0,0.0,0,0
1994-04-28,4.639988,4.682427,4.639988,4.668281,7325200,1.8518,1.2345,4.583405,4.512672,4.583405,4.57,4.57,4.65,4.76,0.0706,0.0999,6765800,1.08,3.45,1.85,2.15,0.39,4.71,4.43,50.0,Bear,4,4,2,4.724867,1.2121,1,71.0,17.0,94.0,25.0,19.0,1.2562,0.3008,1.6631,0.9554,0.9554,0.9554,0.0,0.0,0,0
1994-04-29,4.668282,4.739013,4.654135,4.724867,5494800,1.2121,0.0,4.668281,4.583405,4.456088,4.6,4.57,4.65,4.76,0.0775,0.1015,6685840,0.82,3.09,6.03,3.39,1.61,4.73,4.42,54.55,Bear,5,4,2,4.739017,0.2995,1,71.0,17.0,94.0,25.0,19.0,1.2562,0.3008,1.6631,0.9554,0.9554,0.9554,0.0,0.0,0,0
1994-05-02,4.724871,4.76731,4.668285,4.739017,8360000,0.2995,0.0001,4.724867,4.526818,4.456088,4.63,4.58,4.66,4.76,0.0862,0.1029,6679660,1.25,4.69,6.35,3.47,1.7,4.75,4.41,62.0,Bear,1,5,2,4.696576,-0.8956,0,71.0,17.0,94.0,25.0,19.0,1.2562,0.3008,1.6631,0.9554,0.9554,0.9554,0.0,0.0,0,0
1994-05-03,4.739015,4.753161,4.654137,4.696576,4974800,-0.8956,0.0,4.739017,4.59755,4.456088,4.65,4.58,4.65,4.76,0.09,0.1015,6442860,0.77,2.15,5.4,2.55,1.0,4.76,4.4,64.58,Bear,2,5,2,4.696576,0.0,0,71.0,17.0,94.0,25.0,19.0,1.2562,0.3008,1.6631,0.9554,0.9554,0.9554,0.0,0.0,0,0
1994-05-04,4.696576,4.739015,4.68243,4.696576,3755600,0.0,0.0,4.696576,4.583405,4.484382,4.67,4.59,4.66,4.75,0.0934,0.0996,6093620,0.62,2.47,4.73,2.32,0.78,4.78,4.4,59.52,Bear,3,5,2,4.654135,-0.9037,0,71.0,17.0,94.0,25.0,19.0,1.2562,0.3008,1.6631,0.9554,0.9554,0.9554,0.0,0.0,0,0
1994-05-05,4.696574,4.71072,4.639989,4.654135,2895200,-0.9037,0.0,4.696576,4.668281,4.512672,4.68,4.59,4.65,4.75,0.0939,0.0959,5861660,0.49,-0.3,3.13,1.4,0.09,4.78,4.4,69.44,Bear,4,5,2,4.555111,-2.1277,0,71.0,17.0,94.0,25.0,19.0,1.2562,0.3008,1.6631,0.9554,0.9554,0.9554,0.0,0.0,0,0
1994-05-06,4.639989,4.639989,4.540965,4.555111,4527600,-2.1277,-0.3039,4.654135,4.724867,4.583405,4.68,4.58,4.65,4.75,0.0924,0.0938,5799100,0.78,-3.59,-0.62,-0.54,-2.04,4.76,4.4,58.14,Bear,5,5,2,4.470234,-1.8633,0,59.0,21.0,13.0,13.0,7.0,2.5519,0.9083,0.5623,1.6436,1.09304,0.98981,0.65379,-4.2485291572496005,0,0
1994-05-09,4.512673,4.512673,4.427795,4.470234,8494000,-1.8633,-0.9317,4.555111,4.739017,4.526818,4.65,4.58,4.64,4.75,0.0942,0.094,6007960,1.41,-5.67,-1.25,-2.4,-3.66,4.77,4.39,51.02,Bear,1,5,2,4.498527,0.6329,1,59.0,21.0,13.0,13.0,7.0,2.5519,0.9083,0.5623,1.6436,1.23068,1.0242200000000001,0.6193799999999998,-2.924038303442689,0,0
1994-05-10,4.470234,4.526819,4.470234,4.498527,4866000,0.6329,0.0,4.470234,4.696576,4.59755,4.62,4.57,4.64,4.75,0.0958,0.093,5960560,0.82,-4.22,-2.15,-1.56,-3.05,4.76,4.38,51.02,Bear,2,5,2,4.526818,0.6289,1,59.0,21.0,13.0,13.0,7.0,2.5519,0.9083,0.5623,1.6436,1.36832,1.0586300000000002,0.5849699999999998,-2.320201140705981,0,0
1994-05-11,4.498526,4.583404,4.484379,4.526818,7268400,0.6289,0.0,4.498527,4.696576,4.583405,4.59,4.57,4.63,4.74,0.0949,0.0878,5979740,1.22,-3.61,-1.23,-0.94,-2.23,4.76,4.38,51.02,Bear,3,5,2,4.555111,0.625,1,59.0,21.0,13.0,13.0,7.0,2.5519,0.9083,0.5623,1.6436,1.50596,1.09304,0.5505599999999999,-1.9493588689617931,0,0
1994-05-12,4.526818,4.583404,4.526818,4.555111,5386000,0.625,0.0,4.526818,4.654135,4.668281,4.57,4.57,4.63,4.74,0.0949,0.0832,6035020,0.89,-2.13,-2.42,-0.33,-1.62,4.76,4.38,47.83,Bear,4,5,2,4.470234,-1.8633,0,59.0,21.0,13.0,13.0,7.0,2.5519,0.9083,0.5623,1.6436,1.6436,1.12745,0.5161499999999999,-1.6881943016134129,0,0
1994-05-13,4.555112,4.569259,4.470234,4.470234,7726000,-1.8633,0.0,4.555111,4.555111,4.724867,4.53,4.57,4.62,4.74,0.094,0.0848,6127180,1.26,-1.86,-5.39,-2.18,-3.24,4.76,4.38,45.83,Bear,5,5,2,4.498527,0.6329,1,59.0,21.0,13.0,13.0,7.0,2.5519,0.9083,0.5623,1.6436,1.6436,1.16186,0.48174000000000006,-1.4888474289418194,0,0
1994-05-16,4.470234,4.526819,4.470234,4.498527,3740800,0.6329,0.0,4.470234,4.470234,4.739017,4.51,4.57,4.62,4.74,0.0917,0.0858,5858580,0.64,0.63,-5.07,-1.56,-2.63,4.75,4.39,42.22,Bear,1,5,2,4.583405,1.8868,1,59.0,21.0,13.0,13.0,7.0,2.5519,0.9083,0.5623,1.6436,1.6436,1.1962700000000002,0.4473299999999998,-1.3282641733803235,0,0
1994-05-17,4.498527,4.597551,4.498527,4.583405,5128000,1.8868,0.0,4.498527,4.498527,4.696576,4.51,4.58,4.62,4.74,0.0874,0.0858,5731800,0.89,1.89,-2.41,0.07,-0.79,4.75,4.41,50.0,Bear,2,5,2,4.59755,0.3086,1,59.0,21.0,13.0,13.0,7.0,2.5519,0.9083,0.5623,1.6436,1.6436,1.23068,0.41291999999999995,-1.1937336386313322,0,0
